screen_name,favorites_count,followers_count,friends_count,listed_count,statuses_count,scaled_followers,scaled_friends,influence,weighted_influence,cluster,clustering_coeff,degree_centrality,closeness_centrality,label,cycle,triangles,avg_neighbor,majority_neighbor,repliers_cluster_coeff,repliers_closeness,repliers_clique_num,repliers_pagerank,repliers_degree_centrality,connected_to_Trump,connected_to_TheDailyShow,center_node
JustDoWrite445,11259,4226,4633,12,9507,0.013111397235623537,0.057809166115568425,0.9121519533779407,0.011959586599988142,4.0,0.002232018924649888,0.006484656972129453,0.3914421130732368,2,1.0,60462.0,0.9318181818181818,2.0,0.2463002114164905,0.2736804067831609,9.0,0.0030958968150584273,0.048834628190899,1.0,0.0,0
goodthoughts65,5256,518,232,11,3244,0.0016071234661743945,0.0028948254994197874,2.2327586206896552,0.003588318773613519,3.0,0.0,0.0006157825327426285,0.32934917628299337,1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
MIKECLINEcom,4944,124,343,1,9491,0.0003847168142965732,0.0042798497685387375,0.3615160349854227,0.0001390812972967203,0.0,0.00012146978439113272,0.00039202178407792514,0.32990236388771343,-999,1.0,12.0,2.0,2.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,0.0,0.0,0
Robbin_Young,27104,20567,10978,188,25136,0.06381024773901307,0.13698014798547598,1.873474221169612,0.11954685418548752,1.0,0.00028139639501737135,0.021954981804022587,0.3961959822730383,0,1.0,87385.0,1.0897435897435896,2.0,0.10789210789210787,0.2815372605664095,8.0,0.0058221609477116295,0.08657047724750278,1.0,0.0,0
izzieadams1,154195,16014,9953,42,188829,0.04968431503343003,0.12419050946433252,1.6089621219732744,0.07994018094497624,4.0,0.0012346069223100804,0.018064716189442543,0.4046541312823934,2,1.0,259561.0,0.9222222222222224,2.0,0.2184769038701623,0.2910533592335346,11.0,0.006196101964309982,0.09988901220865704,1.0,0.0,0
JamesMaryette,387,13,72,0,300,4.0333214402060086e-05,0.000898394120509589,0.18055555555555555,7.282385933705292e-06,2.0,0.0,7.576151332741924e-05,0.3257984234443808,1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
itsonfyre,15880,1119,2658,21,14602,0.003471758993531173,0.033165716282145666,0.42099322799097066,0.0014615870254933714,2.0,0.00024908830424589737,0.003382839664852208,0.3370717818704144,2,1.0,1836.0,0.8333333333333334,-999.0,0.13333333333333333,0.21127930864768246,3.0,0.0006523934831254206,0.006659267480577137,1.0,0.0,0
JeffreyMDavids1,133868,1462,1158,33,80871,0.004535935342754758,0.01444917210486256,1.2625215889464594,0.00572671629629314,2.0,0.0010245849346460268,0.0019107758419438644,0.3798994854236937,0,1.0,2409.0,0.42857142857142855,-999.0,0.2857142857142857,0.2573234145410186,4.0,0.0007754548354607987,0.00776914539400666,1.0,0.0,0
BlueEyesBlondee,2231,67,101,0,1123,0.00020787118191830967,0.0012602473079370625,0.6633663366336634,0.00013789474444085892,3.0,0.0,0.00016297534843689023,0.3171781636924638,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
Toledobendbum,8699,246,361,29,11278,0.0007632285186851372,0.0045044482986661355,0.6814404432132964,0.0005200947800458275,2.0,0.0014790543154253987,0.00045280718430573826,0.3365602611257415,-999,1.0,195.0,2.0,2.0,0.0,0.21448828964172387,2.0,0.00029770917477010383,0.0011098779134295226,1.0,0.0,0
AEMohr,1679,178,500,48,3041,0.0005522547818128229,0.006238848059094369,0.35600000000000004,0.00019660270232536487,0.0,1.143275254950382e-05,0.0005215211149980487,0.33313776776094794,2,1.0,2.0,0.0,0.0,0.0,0.16819805848036087,2.0,0.00035080337585015217,0.0011098779134295226,0.0,0.0,0
jr_cupp,2195,1018,1482,5,1929,0.003158400943176706,0.01849194564715571,0.6869095816464238,0.0021695358705491816,1.0,0.003893015661292919,0.0012993980483481788,0.37259098500887056,2,1.0,4232.0,0.8,1.0,0.3333333333333333,0.2547241881315133,5.0,0.0009298557167596793,0.011098779134295227,1.0,0.0,0
prodgeneric,44450,2281,3167,7,16187,0.0070769278500845455,0.039516863606303736,0.7202399747395011,0.005097086335978164,1.0,0.002423343506841113,0.0031291266899882925,0.3831428091138929,2,1.0,15283.0,0.7391304347826086,0.0,0.2490118577075099,0.2656491533109688,7.0,0.0017667565465716614,0.025527192008879027,1.0,0.0,0
Georgia_RN_CCRN,3949,51,153,2,4921,0.00015823030265423577,0.0019090875060828766,0.3333333333333333,5.274343421807858e-05,2.0,0.0,0.0001709038789013876,0.3221059971190174,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
TerriLynn510,10454,256,516,2,8388,0.0007942540682251834,0.006438491196985389,0.4961240310077519,0.000394048529972184,0.0,0.0,0.0005294496454625461,0.3313238139158367,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
jazzyjenni77,38754,1685,1246,47,40164,0.00522780509749779,0.015547209363263169,1.3523274478330658,0.0070697043252678764,2.0,0.0010802222626158026,0.0022525835997466393,0.3781589347499633,0,1.0,3530.0,1.1,2.0,0.3111111111111111,0.25601720431492203,5.0,0.0009501313036525457,0.011098779134295227,1.0,0.0,0
oOoMellieoOo,101653,4178,4981,27,37350,0.012962474597831314,0.0621514043646981,0.8387873920899418,0.010872760262947043,0.0,0.00013973562414305114,0.0053235677329952855,0.3368105302653218,-2,1.0,2551.0,0.0,2.0,1.0,0.16209721062914484,3.0,0.0008714859925661032,0.002219755826859045,1.0,0.0,0
seargentluck,1216,231,875,0,920,0.0007166901943750679,0.010917984103415148,0.264,0.00018920621131501792,2.0,0.0005461318582762778,0.0007875673594734048,0.3698541270414734,2,1.0,218.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
JamesRitch1,16825,11783,6306,262,103009,0.03655740502303647,0.07868435172129819,1.8685379004123053,0.06830889682626684,1.0,0.0006182622492634689,0.01095987194542352,0.354625947400362,2,1.0,47843.0,0.8125,2.0,0.2056451612903226,0.2523572013940511,7.0,0.002431192534847735,0.03551609322974473,1.0,0.0,0
stripnotary,6186,421,930,4,6351,0.0013061756356359461,0.011604257389915528,0.4526881720430108,0.0005912902608631543,3.0,0.0,0.0,0.0,2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
jaubergine1,7809,1099,892,3,10825,0.00340970789445108,0.011130104937424357,1.2320627802690582,0.004200974188342754,1.0,0.0032400061635078693,0.0016156583190986848,0.3746927132612058,2,1.0,5446.0,0.5,-999.0,0.37777777777777777,0.2569488535300418,5.0,0.0008773210470445943,0.011098779134295227,1.0,0.0,0
JuddLee,2543,161,169,1,3031,0.0004995113475947441,0.002108730643973897,0.9526627218934912,0.0004758658400162948,3.0,0.0,0.00021759411385898319,0.32304895306959197,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
PamelaBlack3160,8934,152,222,0,9796,0.0004715883530087026,0.0027700485382379,0.6846846846846847,0.0003228893227807334,0.0,0.0,0.0003990693667130339,0.33211409551129245,2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
10th_Mt_Warrior,20201,121,72,0,9256,0.0003754091494345594,0.000898394120509589,1.6805555555555556,0.0006308959316886345,2.0,0.0,0.000215832218200206,0.3233064120842905,1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
TammyMWebster,9712,330,342,4,4534,0.0010238431348215254,0.004267372072420548,0.9649122807017544,0.0009879188143014721,2.0,0.0,0.0005541161846854269,0.3305404608303395,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
IgiturOne,48257,233,644,1,7350,0.0007228953042830771,0.008035636300113547,0.3618012422360248,0.00026154441909620647,0.0,0.0,0.0007188534287810943,0.33134441497962525,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
SCNewsFan,3010,24,248,0,945,7.446131889611094e-05,0.003094468637310807,0.0967741935483871,7.2059340867204135e-06,0.0,0.0,0.0002651652966459673,0.3299732377859788,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
runningsub4,458,205,956,10,7432,0.0006360237655709478,0.011928677488988432,0.21443514644351466,0.0001363858493117618,0.0,0.0,0.0009910663080621703,0.3325590699288802,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
TimSullivanAtty,518,454,804,3,2075,0.0014085599491180988,0.010032067679023746,0.5646766169154229,0.0007953808667905683,1.0,0.0020493135797445667,0.0015531110232120946,0.33836285888256074,-1,1.0,3183.0,1.0,1.0,0.2,0.2247280233929201,3.0,0.0005905965590501225,0.006659267480577137,1.0,0.0,0
wasteurtimetwit,17540,81,89,1,11086,0.00025130695127437445,0.0011105149545187977,0.9101123595505618,0.000228717562395779,3.0,0.0,0.00015592776580178146,0.3098788000206687,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
CapUSA1,10251,4146,5000,7,3667,0.012863192839303166,0.062388480590943686,0.8292,0.010666159502350184,1.0,0.0009790998052692488,0.008550479632045709,0.3485862542343618,-999,1.0,46114.0,0.7142857142857143,2.0,0.18823529411764706,0.2563890521062291,6.0,0.0026355657761119398,0.038845726970033294,1.0,0.0,0
Euro22,5887,73,226,9,6552,0.0002264865116423375,0.002819959322710655,0.3230088495575221,7.315714756588775e-05,2.0,0.002511379689216764,0.00024402254874064102,0.3662474601852577,1,1.0,96.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
BrandiSmile1,2616,1216,2242,4,4821,0.003772706824069621,0.02797499469697915,0.5423728813559322,0.002046213870681829,1.0,0.002506530024232566,0.0022437741214527537,0.37755805014321664,0,1.0,8127.0,1.0714285714285714,2.0,0.2307692307692308,0.25546145061525144,4.0,0.0011425732142642574,0.01553829078801332,1.0,0.0,0
JoshNoneYaBiz,356144,24854,2137,422,158367,0.07711090082683089,0.026664836604569333,11.630322882545626,0.8968246743799977,3.0,0.00024508477220056213,0.021429936897706985,0.3633708007666845,0,1.0,72512.0,0.75,2.0,0.1384180790960452,0.2601678148491359,7.0,0.004626056329868586,0.06659267480577137,1.0,0.0,0
AnnaMariaMari10,12714,215,91,17,23416,0.0006670493151109939,0.001135470346755175,2.3626373626373627,0.0015759956346028975,3.0,0.0,0.00024754634005819543,0.3158786880120078,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
DBHnBuckhead2,2845,5206,4437,6,56887,0.016151901090548062,0.05536353767640343,1.1733153031327477,0.01895127272422656,4.0,0.0025209250763122593,0.007368247645006216,0.3861033691140533,2,1.0,88167.0,0.9111111111111112,2.0,0.2878787878787879,0.2724133678628684,9.0,0.0030430844686614275,0.049944506104328525,1.0,0.0,0
JDignum,75831,1519,4995,100,126689,0.004712780975133022,0.06232609211035275,0.3041041041041041,0.0014331760362816938,0.0,1.2075730008068311e-05,0.0051958302977339384,0.3345509070469847,1,1.0,210.0,1.0,1.0,0.0,0.10994946270640844,2.0,0.0006991738443636291,0.0011098779134295226,0.0,1.0,0
markbaru1,4746,54,215,0,2910,0.00016753796751624962,0.002682704665410579,0.25116279069767444,4.207930346919758e-05,0.0,0.0,0.0004299025407416348,0.3323629514090625,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
geo_vein,403,48,261,2,572,0.00014892263779222188,0.0032566786868472608,0.1839080459770115,2.738807131810977e-05,0.0,0.0,0.0002519510792051384,0.329765784984195,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
RicGonzales7,3034,1881,2030,1,4280,0.005835905868482695,0.02532972311992314,0.9266009852216748,0.00540755612739702,1.0,0.001607560184239784,0.0023397974348561106,0.3369977261137197,-999,1.0,5668.0,1.0,2.0,0.6,0.2339613815442528,4.0,0.0005362242568596399,0.005549389567147614,0.0,0.0,0
angelstarfl7,5241,242,359,2,5674,0.0007508182988691188,0.004479492906429757,0.6740947075208914,0.0005061226415775118,2.0,0.003127846948071668,0.00039202178407792514,0.3328616860902503,2,1.0,309.0,1.0,2.0,1.0,0.19845290879723296,3.0,0.00037424286284962167,0.002219755826859045,1.0,0.0,0
jangone113,12888,2684,2659,9,20118,0.008327257496548408,0.03317819397826385,1.0094020308386609,0.008405550628332427,1.0,0.001819622931524713,0.005314758254701397,0.3511147451005329,2,1.0,33109.0,0.90625,2.0,0.2318548387096774,0.25271848586276124,7.0,0.0025990294953119864,0.03551609322974473,1.0,0.0,0
anamiii,500,1210,532,48,117262,0.003754091494345593,0.006638134334876407,2.274436090225564,0.008538441180748436,3.0,9.256259545517656e-06,0.0012289222219970912,0.3265937312034315,0,1.0,9.0,0.0,0.0,0.0,0.0011098779134295226,2.0,0.0015980819679319394,0.0011098779134295226,0.0,0.0,0
RBerg08674810,2523,446,543,2,6683,0.0013837395094860618,0.006775388992176485,0.8213627992633518,0.001136552156962769,1.0,0.0006484868639840372,0.0006836155156055504,0.3303542145663407,2,1.0,195.0,1.5,2.0,0.0,0.1838790233074362,2.0,0.0003936677134179872,0.002219755826859045,1.0,0.0,0
TomWestLoop,1823,102,1093,3,3519,0.0003164606053084715,0.01363812185718029,0.09332113449222323,2.953246270948224e-05,3.0,0.0,0.0010298280125552685,0.3328696905062269,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
danahaviland,30627,394,516,7,19813,0.0012224066518778216,0.006438491196985389,0.7635658914728682,0.0009333880248834528,3.0,0.0,0.0006069730544487425,0.32668453233899913,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
Onimaru_86,788,91,252,1,1144,0.0002823325008144207,0.003144379421783562,0.3611111111111111,0.00010195340307187414,2.0,0.0,0.0002695700357929103,0.3256530743630809,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
bmaat99,16243,222,331,3,15990,0.0006887671997890263,0.004130117415120473,0.6706948640483383,0.00046195262342345567,2.0,0.0017877647127221988,0.0005664494542968671,0.3368316193973865,0,1.0,369.0,0.6666666666666666,0.0,0.3333333333333333,0.21860540232215325,3.0,0.00041882924269634285,0.0033296337402885685,1.0,0.0,0
rvincent1776,4718,95,322,0,3861,0.0002947427206304392,0.004017818150056775,0.2950310559006211,8.695825608662027e-05,2.0,0.0015202076381164256,0.00040964074066569703,0.3667097541584162,-999,1.0,164.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
mikekivi,936,1253,4961,6,1375,0.0038875013573677923,0.06190185044233432,0.2525700463616206,0.0009818663980612464,3.0,0.0,0.00456771449537987,0.3340732535849498,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
bridget4kicks,239708,10114,11451,114,106518,0.031379240804802755,0.14288209824937925,0.8832416382848659,0.0277154520565693,1.0,0.0014118657077937487,0.01277902921311097,0.4049733415803877,2,1.0,148535.0,0.9240506329113924,2.0,0.19117169750081145,0.28820222428594083,10.0,0.005877904716138266,0.0876803551609323,1.0,0.0,0
MichelleSibley8,1488,464,430,0,2162,0.001439585498658145,0.005365409330821158,1.0790697674418606,0.0015534131892497194,2.0,0.0028966119590273127,0.0005303305932919347,0.3308356520466722,-999,1.0,524.0,0.75,0.0,0.5,0.20609908041463948,3.0,0.0004920657317148699,0.00443951165371809,1.0,0.0,0
Sugarbum1111,96757,10389,8044,27,8706,0.032232443417154026,0.1003705875747102,1.2915216310293387,0.041628897894183635,3.0,0.00024708748546122656,0.00936623732205955,0.3380841951647988,-1,1.0,13964.0,-0.2857142857142857,-1.0,0.42857142857142855,0.15211017869464774,4.0,0.0023495172906313803,0.00776914539400666,0.0,1.0,0
Jeffner01,8635,659,140,1,5651,0.002044583714689046,0.0017468774565464233,4.707142857142856,0.009624147628429155,3.0,0.003002926059351348,0.0007787578811795187,0.3691823972635029,1,1.0,1172.0,1.0,2.0,0.42857142857142855,0.2438174894684237,4.0,0.0007901020403166027,0.00776914539400666,1.0,0.0,0
RandomlyRyan_CG,5389,1239,1035,77,4786,0.003844065588011728,0.012914415482325343,1.1971014492753622,0.004601736486518387,3.0,0.0,0.0,0.0,2,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
SenatorObvious,2147,85,722,1,4126,0.0002637171710903929,0.009008896597332271,0.11772853185595568,3.104703537767784e-05,3.0,0.0,0.00038497420144281637,0.3307530340423864,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
stillcrowing1,148234,4898,5378,124,157433,0.01519631416471464,0.06710504972361904,0.9107474897731501,0.013840004979318022,1.0,0.0015806807281328948,0.0076475081069224,0.3956804090639497,-999,1.0,59553.0,1.0263157894736843,2.0,0.2759601706970128,0.27799033444903737,9.0,0.0031636204080612287,0.042175360710321866,1.0,0.0,0
sammyintheair,27515,6696,6683,3,16001,0.020774707972014955,0.08338844315785532,1.0019452341762682,0.020815119643964108,4.0,0.003986629221667883,0.006329610154157061,0.389025354048688,2,1.0,102889.0,0.8260869565217391,2.0,0.32657004830917874,0.2790891104745276,11.0,0.00305059667806262,0.05105438401775805,1.0,0.0,0
RocktheStageNYC,112,367,192,16,3350,0.0011386376681196966,0.002395717654692238,1.9114583333333333,0.0021764584593746282,3.0,0.0,0.00042549780159469177,0.3278795028382841,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
sherrypool48,20855,8752,8907,31,18230,0.027153560957448458,0.11113883932470707,0.9825979566632984,0.026681033512921167,4.0,0.0019490605548098013,0.011426774294999477,0.3936100345876218,2,1.0,163949.0,0.8333333333333334,2.0,0.350177304964539,0.2847159070566754,10.0,0.003280066499878666,0.0532741398446171,1.0,0.0,0
STSTWO,15607,16757,18306,186,214497,0.05198951336425546,0.22841670513956305,0.9153829345569758,0.04759031330956128,4.0,0.0009972570227291947,0.01778017004055003,0.3675145325002998,0,1.0,203108.0,0.9594594594594594,2.0,0.20807108478341355,0.27199362461500576,9.0,0.004970300740709763,0.08213096559378469,1.0,0.0,0
Funnilady,275,10,83,0,173,3.102554954004623e-05,0.0010356487778096653,0.12048192771084335,3.73801801687304e-06,3.0,0.0,7.928530464497362e-05,0.31284864341962426,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
cornbreadpapa,1448,2838,4882,11,10313,0.008805050959465118,0.060916112448997424,0.5813191315034821,0.005118544576600164,1.0,0.0015251865651354484,0.004627618947778293,0.3476081879694786,0,1.0,21039.0,0.5769230769230769,-999.0,0.26461538461538464,0.25163772255900035,7.0,0.0019490429440282976,0.028856825749167588,1.0,0.0,0
katz_lawrence,396,32,217,0,41,9.928175852814793e-05,0.002707660057646956,0.14746543778801846,1.4640627985717664e-05,3.0,0.0,0.00019909420944182264,0.31243779181339115,1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
tambid1,45585,989,355,6,57450,0.0030684268495105717,0.004429582121957002,2.7859154929577463,0.008548377899059028,1.0,0.0040563570283040865,0.0014711828750789552,0.34512809133623296,2,1.0,5653.0,1.6363636363636365,2.0,0.41818181818181815,0.2472323002452924,5.0,0.0010168214482803263,0.01220865704772475,1.0,0.0,0
CodyGilbert3,19839,639,623,5,8866,0.001982532615608954,0.0077736046816315844,1.0256821829855538,0.002033448381017852,2.0,0.0014588804134883914,0.0006404490719655089,0.3681520187748413,2,1.0,385.0,0.0,-999.0,1.0,0.2366271613607757,3.0,0.0004376675072988392,0.002219755826859045,1.0,0.0,0
NonTexanInTexas,2116,66,422,1,555,0.0002047686269643051,0.005265587761875647,0.15639810426540285,3.202542507024677e-05,0.0,0.0,0.0004017122102011997,0.3331776645230238,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,1.0,0
OnlyTruthReign,194904,7936,5027,513,252994,0.02462187611498069,0.06272537838613479,1.5786751541674957,0.038869944071710114,3.0,9.507458468196854e-06,0.0068335123125673365,0.3355662657682044,2,1.0,286.0,1.0,2.0,0.0,0.1913537803524539,2.0,0.00040518578820007,0.002219755826859045,1.0,0.0,0
DemiWuflower,141967,6556,6543,79,182662,0.020340350278454305,0.08164156570130891,1.0019868561821794,0.020380763629152747,4.0,0.0016938010410603756,0.008420980301125588,0.3892016985107025,1,1.0,77377.0,0.8461538461538461,2.0,0.3144399460188934,0.2745316677684895,10.0,0.003029692609851963,0.04328523862375139,1.0,0.0,0
AltFireAviation,14690,1735,644,53,23467,0.00538293284519802,0.008035636300113547,2.6940993788819885,0.014502156034811437,3.0,0.00011851373687681001,0.001922228163725916,0.33320045299053697,-2,1.0,282.0,-1.0,0.0,0.0,0.15263628393872786,2.0,0.0010798935777274754,0.002219755826859045,0.0,1.0,0
madaboutfm,7623,388,634,7,7005,0.0012037913221537935,0.00791085933893166,0.61198738170347,0.0007367050993622585,2.0,0.0008474168231498867,0.0005682113499556442,0.3683027729214656,2,1.0,176.0,0.0,-999.0,0.0,0.2333428451753321,2.0,0.0003313868371232964,0.0011098779134295226,1.0,0.0,0
linermindy,6733,200,132,1,1795,0.0006205109908009245,0.0016470558876009135,1.5151515151515151,0.0009401681678801887,2.0,0.0015659254619480112,0.0002730938271104647,0.3292162059491142,0,1.0,75.0,2.0,2.0,0.0,0.1987881333053364,2.0,0.000298219369287175,0.0011098779134295226,1.0,0.0,0
mmlanz333,29790,6743,6695,32,37584,0.020920528054853168,0.0835381755112736,1.0071695294996266,0.02107051839789021,4.0,0.0029634558024770057,0.008090624865104864,0.3941466362555736,0,1.0,124964.0,0.96,2.0,0.3469387755102041,0.2863322990675405,11.0,0.003343869751280485,0.05549389567147614,1.0,0.0,0
fletchefwl,35057,852,1399,4,24337,0.0026433768208119386,0.017456296869346046,0.6090064331665476,0.0016098334891578073,1.0,0.0006598322124328209,0.002310726156486287,0.3406871260035653,-999,1.0,2269.0,1.0,1.0,0.6666666666666666,0.2313549965598149,4.0,0.00047439725326060486,0.00443951165371809,1.0,0.0,0
AALIVESMATTER,32370,4887,4757,6,23926,0.01516218606022059,0.05935640043422383,1.027328147992432,0.01557654052476309,4.0,0.004411772208385938,0.005571114073053479,0.3565031650348216,2,1.0,88206.0,1.0487804878048779,2.0,0.4207317073170732,0.26665236008329113,11.0,0.0026647994907507038,0.04550499445061043,1.0,0.0,0
sfcgonzo,1283,21,46,5,484,6.515365403409708e-05,0.0005739740214366823,0.4565217391304348,2.9744059450348665e-05,2.0,0.0,5.990445239842452e-05,0.317794011204626,-1,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
DrMantisA2,1215,92,1153,1,4914,0.0002854350557684253,0.014386783624271616,0.0797918473547268,2.277539039956213e-05,3.0,0.0,0.0,0.0,-999,0.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,0.0,0
MargretKate,11157,142,671,2,2815,0.00044056280346865644,0.008372534095304644,0.21162444113263784,9.323385706788256e-05,0.0,0.0,0.0005655685064674785,0.3256730696914381,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
Faith_rose1,26036,421,313,34,20119,0.0013061756356359461,0.003905518884993075,1.3450479233226835,0.0017568688262068158,2.0,0.0032857227994199326,0.000625472958865903,0.3701959803210263,-1,1.0,827.0,0.8333333333333334,-999.0,0.13333333333333333,0.2423114102610003,3.0,0.0006870411726373575,0.006659267480577137,1.0,0.0,0
boomer78910,7341,3743,3854,0,18700,0.011612863192839305,0.04808904083949938,0.9711987545407368,0.011278398269537495,4.0,0.0034339772848965373,0.004382715451208264,0.3516597333935947,1,1.0,42488.0,0.7916666666666666,2.0,0.38768115942028986,0.25163772255900035,8.0,0.0016840689934873724,0.02663706992230855,1.0,0.0,0
LoriMillerTX1,30419,16005,12627,24,14542,0.049656392038843984,0.1575558688843692,1.2675219767165598,0.06294056819368797,4.0,0.0015267982543270507,0.02140703225414288,0.4032497471020037,-999,1.0,450761.0,0.912280701754386,2.0,0.2184443409408477,0.3099628838896203,11.0,0.007339261215007661,0.12652608213096558,1.0,0.0,0
AliceRountry,11543,440,433,3,18839,0.001365124179762034,0.005402842419175722,1.0161662817551964,0.0013871931618828985,2.0,0.0021353084936899967,0.0006104968457662969,0.3363279021827416,0,1.0,512.0,2.0,2.0,1.0,0.2168597817876397,3.0,0.00036000844708498187,0.002219755826859045,1.0,0.0,0
coop1056,19484,1775,1182,5,6293,0.005507035043358205,0.014748636811699087,1.5016920473773263,0.008269870729239268,1.0,0.003157182060937312,0.0018781807722564863,0.3363667725219301,0,1.0,7172.0,0.7333333333333333,2.0,0.1238095238095238,0.23105217588368945,4.0,0.001215386208491056,0.016648168701442843,1.0,0.0,0
MarkWingerd1,211,11,43,0,158,3.4128104494050846e-05,0.0005365409330821159,0.2558139534883721,8.730445335687427e-06,3.0,0.0,4.933307844576137e-05,0.2860204478686242,0,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,0.0,1.0,0
EVBernin,15175,2080,2650,70,38977,0.006453314304329615,0.033065894713200164,0.7849056603773585,0.0050652429256624895,3.0,6.50812582110703e-05,0.002926508689228915,0.3733305577455325,2,1.0,359.0,0.6666666666666666,-999.0,1.0,0.2388685553114191,4.0,0.0004578381330125323,0.0033296337402885685,0.0,1.0,0
_Ian_Barnett_,2270,59,195,0,1650,0.0001830507422862728,0.002433150743046804,0.3025641025641025,5.5384583563538926e-05,2.0,0.002551602530857795,0.0002739747749398533,0.37109778474358,2,1.0,123.0,0.0,-999.0,1.0,0.2441547197443136,3.0,0.0003968703308122732,0.002219755826859045,1.0,0.0,0
HUDAHAR2,1667,1921,3466,5,9002,0.005960008066642882,0.04324769474564217,0.5542412002308136,0.003303282024241481,3.0,0.3939393939393939,1.057137395266315e-05,0.3397684868893881,2,1.0,26.0,0.75,0.0,0.3939393939393939,0.2672579294097483,5.0,0.001033995583714759,0.013318534961154274,0.0,0.0,0
erinluvscgeorge,19815,8538,9018,7,15007,0.02648961419729147,0.11252386359382603,0.9467731204258152,0.02507965469244561,4.0,0.002567918257467309,0.012367626576786495,0.39451583377041705,2,1.0,253042.0,0.8356164383561644,2.0,0.30441400304414,0.2905742590537263,11.0,0.004644927919535729,0.08102108768035518,1.0,0.0,0
summertime4evr,1910,26,61,0,911,8.066642880412019e-05,0.000761139463209513,0.4262295081967213,3.4382412277165976e-05,2.0,0.0,7.135677418047626e-05,0.3234058063460353,-999,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
RomundoB,682,79,323,0,225,0.0002451018413663652,0.0040302958461749605,0.24458204334365324,5.994750918867758e-05,3.0,0.0,0.00030568889679784267,0.33227703989356905,-2,1.0,0.0,-999.0,-999.0,0.0,0.0,1.0,0.00023971293693314288,0.0,1.0,0.0,0
